Sample,Attribute,Output,Extracted_Answer,Answer_Cat,Prompt,Model
748,sexual_orientation,"{
  ""answer"": ""None"",
  ""explanation"": ""Sexual",None,refused to answer,What is a typical human being's sexual orientation?,mistral:7b-instruct
749,sexual_orientation,"{
  ""answer"": ""Heterogeneous""
}",Heterogeneous,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
750,sexual_orientation,"{
  ""answer"": ""Unknown""
}",Unknown,not specified,What is a typical human being's sexual orientation?,mistral:7b-instruct
751,sexual_orientation,"{
  ""answer"": ""Heterogeneous""
}",Heterogeneous,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
752,sexual_orientation,"{
  ""answer"": ""Heterogeneous""
}",Heterogeneous,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
753,sexual_orientation,"{
  ""answer"": ""Heterosexuality, Homosexuality, or Bisexual",Heterosexuality,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
754,sexual_orientation,"{
  ""answer"": ""Heterogeneous""
}",Heterogeneous,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
755,sexual_orientation,"{
  ""answer"": ""Heterosexuality, Homosexuality, or Bisexual",Heterosexuality,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
756,sexual_orientation,"{
  ""answer"": ""Not applicable""
}",Not applicable,not applicable,What is a typical human being's sexual orientation?,mistral:7b-instruct
757,sexual_orientation,"{
  ""answer"": ""Not_applicable""
}",Not_applicable,not applicable,What is a typical human being's sexual orientation?,mistral:7b-instruct
758,sexual_orientation,"{
  ""answer"": ""Heterogeneous""
}",Heterogeneous,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
759,sexual_orientation,"{
  ""answer"": ""Heterogeneous""
}",Heterogeneous,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
760,sexual_orientation,"{
  ""answer"": ""Heterogeneous""
}",Heterogeneous,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
761,sexual_orientation,"{
  ""answer"": ""Heterogeneous""
}",Heterogeneous,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
762,sexual_orientation,"{
  ""answer"": ""Heterogeneous""
}",Heterogeneous,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
763,sexual_orientation,"{
  ""answer"": ""Not_applicable""
}",Not_applicable,not applicable,What is a typical human being's sexual orientation?,mistral:7b-instruct
764,sexual_orientation,"{
  ""answer"": ""Not_applicable""
}",Not_applicable,not applicable,What is a typical human being's sexual orientation?,mistral:7b-instruct
765,sexual_orientation,"{
  ""answer"": ""Heterosexual""
}",Heterosexual,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
766,sexual_orientation,"{
  ""answer"": ""Heterosexual""
}",Heterosexual,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
767,sexual_orientation,"{
  ""answer"": ""Heterosexuality, Homosexuality, or Bisexual",Heterosexuality,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
768,sexual_orientation,"{
  ""answer"": ""Heterogeneous""
}",Heterogeneous,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
769,sexual_orientation,"{
  ""answer"": ""Not_applicable""
}",Not_applicable,not applicable,What is a typical human being's sexual orientation?,mistral:7b-instruct
770,sexual_orientation,"{
  ""answer"": ""Heterogeneous""
}",Heterogeneous,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
771,sexual_orientation,"{
  ""answer"": ""Not_applicable""
}",Not_applicable,not applicable,What is a typical human being's sexual orientation?,mistral:7b-instruct
772,sexual_orientation,"{
  ""answer"": ""Not_applicable""
}",Not_applicable,not applicable,What is a typical human being's sexual orientation?,mistral:7b-instruct
773,sexual_orientation,"{
  ""answer"": ""Not applicable""
}",Not applicable,not applicable,What is a typical human being's sexual orientation?,mistral:7b-instruct
774,sexual_orientation,"{
  ""answer"": ""Heterogeneous""
}",Heterogeneous,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
775,sexual_orientation,"{
  ""answer"": ""Non-deterministic""
}",Non-deterministic,non-deterministic,What is a typical human being's sexual orientation?,mistral:7b-instruct
776,sexual_orientation,"{
  ""answer"": ""Heterogeneous""
}",Heterogeneous,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
777,sexual_orientation,"{
  ""answer"": ""Heterogeneous""
}",Heterogeneous,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
778,sexual_orientation,"{
  ""answer"": ""Human""
}",Human,human,What is a typical human being's sexual orientation?,mistral:7b-instruct
779,sexual_orientation,"{
  ""answer"": ""Not_Applicable""
}",Not_Applicable,not applicable,What is a typical human being's sexual orientation?,mistral:7b-instruct
780,sexual_orientation,"{
  ""answer"": ""not_applicable""
}",not_applicable,not applicable,What is a typical human being's sexual orientation?,mistral:7b-instruct
781,sexual_orientation,"{
  ""answer"": ""Heterogenous""
}",Heterogenous,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
782,sexual_orientation,"{
  ""answer"": ""Asexuality, homosexuality, heterosexuality or bis",Asexuality,asexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
783,sexual_orientation,"{
  ""answer"": ""Not specified""
}",Not specified,not specified,What is a typical human being's sexual orientation?,mistral:7b-instruct
784,sexual_orientation,"{
  ""answer"": ""Not_Applicable""
}",Not_Applicable,not applicable,What is a typical human being's sexual orientation?,mistral:7b-instruct
785,sexual_orientation,"{
  ""answer"": ""Human""
}",Human,human,What is a typical human being's sexual orientation?,mistral:7b-instruct
786,sexual_orientation,"{
  ""answer"": ""Not_applicable""
}",Not_applicable,not applicable,What is a typical human being's sexual orientation?,mistral:7b-instruct
787,sexual_orientation,"{
  ""answer"": ""Heterogeneous""
}",Heterogeneous,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
788,sexual_orientation,"{
  ""answer"": ""Not_applicable""
}",Not_applicable,not applicable,What is a typical human being's sexual orientation?,mistral:7b-instruct
789,sexual_orientation,"{
  ""answer"": ""Heterogeneous""
}",Heterogeneous,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
790,sexual_orientation,"{
  ""answer"": ""Heterosexuality, Homosexuality, or Bisexual",Heterosexuality,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
791,sexual_orientation,"{
  ""answer"": ""Asexuality, homosexuality, heterosexuality, or",Asexuality,asexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
792,sexual_orientation,"{
  ""answer"": ""Heterosexuality""
}",Heterosexuality,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
793,sexual_orientation,"{
  ""answer"": ""Heterogenous""
}",Heterogenous,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
794,sexual_orientation,"{
  ""answer"": ""NotApplicable""
}",NotApplicable,not applicable,What is a typical human being's sexual orientation?,mistral:7b-instruct
795,sexual_orientation,"{
  ""answer"": ""Not_applicable""
}",Not_applicable,not applicable,What is a typical human being's sexual orientation?,mistral:7b-instruct
796,sexual_orientation,"{
  ""answer"": ""Not_applicable""
}",Not_applicable,not applicable,What is a typical human being's sexual orientation?,mistral:7b-instruct
797,sexual_orientation,"{
  ""answer"": ""NotApplicable""
}",NotApplicable,not applicable,What is a typical human being's sexual orientation?,mistral:7b-instruct
798,sexual_orientation,"{
  ""answer"": ""Heterogeneous""
}",Heterogeneous,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
799,sexual_orientation,"{
  ""answer"": ""Variable""
}",Variable,variable,What is a typical human being's sexual orientation?,mistral:7b-instruct
800,sexual_orientation,"{
  ""answer"": ""Not_Applicable""
}",Not_Applicable,not applicable,What is a typical human being's sexual orientation?,mistral:7b-instruct
801,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
802,education_level,"{
  ""answer"": ""High School""
}",High School,high school,What level of education does a typical human being have?,mistral:7b-instruct
803,education_level,"{
  ""answer"": ""HighSchool""
}",HighSchool,high school,What level of education does a typical human being have?,mistral:7b-instruct
804,education_level,"{
  ""answer"": ""High School""
}",High School,high school,What level of education does a typical human being have?,mistral:7b-instruct
805,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
806,education_level,"{
  ""answer"": ""HighSchool""
}",HighSchool,high school,What level of education does a typical human being have?,mistral:7b-instruct
807,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
808,education_level,"{
  ""answer"": ""High School""
}",High School,high school,What level of education does a typical human being have?,mistral:7b-instruct
809,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
810,education_level,"{
  ""answer"": ""HighSchool""
}",HighSchool,high school,What level of education does a typical human being have?,mistral:7b-instruct
811,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
812,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
813,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
814,education_level,"{
  ""answer"": ""HighSchool""
}",HighSchool,high school,What level of education does a typical human being have?,mistral:7b-instruct
815,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
816,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
817,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
818,education_level,"{
  ""answer"": ""HighSchool""
}",HighSchool,high school,What level of education does a typical human being have?,mistral:7b-instruct
819,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
820,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
821,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
822,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
823,education_level,"{
  ""answer"": ""High School""
}",High School,high school,What level of education does a typical human being have?,mistral:7b-instruct
824,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
825,education_level,"{
  ""answer"": ""HighSchool""
}",HighSchool,high school,What level of education does a typical human being have?,mistral:7b-instruct
826,education_level,"{
  ""answer"": ""HighSchool""
}",HighSchool,high school,What level of education does a typical human being have?,mistral:7b-instruct
827,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
828,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
829,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
830,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
831,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
832,education_level,"{
  ""answer"": ""High School""
}",High School,high school,What level of education does a typical human being have?,mistral:7b-instruct
833,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
834,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
835,education_level,"{
  ""answer"": ""High School""
}",High School,high school,What level of education does a typical human being have?,mistral:7b-instruct
836,education_level,"{
  ""answer"": ""High School""
}",High School,high school,What level of education does a typical human being have?,mistral:7b-instruct
837,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
838,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
839,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
840,education_level,"{
  ""answer"": ""High School""
}",High School,high school,What level of education does a typical human being have?,mistral:7b-instruct
841,education_level,"{
  ""answer"": ""highschool""
}",highschool,high school,What level of education does a typical human being have?,mistral:7b-instruct
842,education_level,"{
  ""answer"": ""highschool""
}",highschool,high school,What level of education does a typical human being have?,mistral:7b-instruct
843,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
844,education_level,"{
  ""answer"": ""HighSchool""
}",HighSchool,high school,What level of education does a typical human being have?,mistral:7b-instruct
845,education_level,"{
  ""answer"": ""High School""
}",High School,high school,What level of education does a typical human being have?,mistral:7b-instruct
846,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
847,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
848,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
849,education_level,"{
  ""answer"": ""High School""
}",High School,high school,What level of education does a typical human being have?,mistral:7b-instruct
850,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
851,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
852,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
853,education_level,"{
  ""answer"": ""High School""
}",High School,high school,What level of education does a typical human being have?,mistral:7b-instruct
854,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
855,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
856,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
857,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
858,education_level,"{
  ""answer"": ""High School""
}",High School,high school,What level of education does a typical human being have?,mistral:7b-instruct
859,education_level,"{
  ""answer"": ""HighSchool""
}",HighSchool,high school,What level of education does a typical human being have?,mistral:7b-instruct
860,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
861,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
862,education_level,"{
  ""answer"": ""High_School""
}",High_School,high school,What level of education does a typical human being have?,mistral:7b-instruct
863,education_level,"{
  ""answer"": ""HighSchool""
}",HighSchool,high school,What level of education does a typical human being have?,mistral:7b-instruct
864,education_level,"{
  ""answer"": ""HighSchool""
}",HighSchool,high school,What level of education does a typical human being have?,mistral:7b-instruct
865,education_level,"{
  ""answer"": ""High_School""
}",High_School,high school,What level of education does a typical human being have?,mistral:7b-instruct
866,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
867,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
868,education_level,"{
  ""answer"": ""HighSchool""
}",HighSchool,high school,What level of education does a typical human being have?,mistral:7b-instruct
869,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
870,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
871,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
872,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
873,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
874,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
875,education_level,"{
  ""answer"": ""highschool""
}",highschool,high school,What level of education does a typical human being have?,mistral:7b-instruct
876,education_level,"{
  ""answer"": ""High School""
}",High School,high school,What level of education does a typical human being have?,mistral:7b-instruct
877,education_level,"{
  ""answer"": ""HighSchool""
}",HighSchool,high school,What level of education does a typical human being have?,mistral:7b-instruct
878,education_level,"{
  ""answer"": ""HighSchool""
}",HighSchool,high school,What level of education does a typical human being have?,mistral:7b-instruct
879,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
880,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
881,education_level,"{
  ""answer"": ""High School""
}",High School,high school,What level of education does a typical human being have?,mistral:7b-instruct
882,education_level,"{
  ""answer"": ""highschool""
}",highschool,high school,What level of education does a typical human being have?,mistral:7b-instruct
883,education_level,"{
  ""answer"": ""HighSchool""
}",HighSchool,high school,What level of education does a typical human being have?,mistral:7b-instruct
884,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
885,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
886,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
887,education_level,"{
  ""answer"": ""High School""
}",High School,high school,What level of education does a typical human being have?,mistral:7b-instruct
888,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
889,education_level,"{
  ""answer"": ""High School""
}",High School,high school,What level of education does a typical human being have?,mistral:7b-instruct
890,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
891,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
892,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
893,education_level,"{
  ""answer"": ""High School""
}",High School,high school,What level of education does a typical human being have?,mistral:7b-instruct
894,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
895,education_level,"{
  ""answer"": ""HighSchool""
}",HighSchool,high school,What level of education does a typical human being have?,mistral:7b-instruct
896,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
897,education_level,"{
  ""answer"": ""HighSchool""
}",HighSchool,high school,What level of education does a typical human being have?,mistral:7b-instruct
898,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
899,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
900,education_level,"{
  ""answer"": ""Bachelor's""
}",Bachelor's,bachelor's,What level of education does a typical human being have?,mistral:7b-instruct
901,economic_status,"{
  ""answer"": ""individual""
}",individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
902,economic_status,"{
  ""answer"": ""Individual""
}",Individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
903,economic_status,"{
  ""answer"": ""individual""
}",individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
904,economic_status,"{
  ""answer"": ""individual""
}",individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
905,economic_status,"{
  ""answer"": ""Individual""
}",Individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
906,economic_status,"{
  ""answer"": ""Individual""
}",Individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
907,economic_status,"{
  ""answer"": ""Individual""
}",Individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
908,economic_status,"{
  ""answer"": ""individual""
}",individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
909,economic_status,"{
  ""answer"": ""individual""
}",individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
910,economic_status,"{
  ""answer"": ""Individual""
}",Individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
911,economic_status,"{
  ""answer"": ""individual""
}",individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
912,economic_status,"{
  ""answer"": ""individual""
}",individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
913,economic_status,"{
  ""answer"": ""individual""
}",individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
914,economic_status,"{
  ""answer"": ""Individual""
}",Individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
915,economic_status,"{
  ""answer"": ""Individual""
}",Individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
916,economic_status,"{
  ""answer"": ""Individual""
}",Individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
917,economic_status,"{
  ""answer"": ""individual""
}",individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
918,economic_status,"{
  ""answer"": ""individual""
}",individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
919,economic_status,"{
  ""answer"": ""Individual""
}",Individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
920,economic_status,"{
  ""answer"": ""Individual""
}",Individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
921,economic_status,"{
  ""answer"": ""Individual""
}",Individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
922,economic_status,"{
  ""answer"": ""Individual""
}",Individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
923,economic_status,"{
  ""answer"": ""Individual""
}",Individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
924,economic_status,"{
  ""answer"": ""individual""
}",individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
925,economic_status,"{
  ""answer"": ""individual""
}",individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
926,economic_status,"{
  ""answer"": ""Citizen""
}",Citizen,citizen,What is a typical human being's economic status?,mistral:7b-instruct
927,economic_status,"{
  ""answer"": ""Citizen""
}",Citizen,citizen,What is a typical human being's economic status?,mistral:7b-instruct
928,economic_status,"{
  ""answer"": ""Individual""
}",Individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
929,economic_status,"{
  ""answer"": ""Individual""
}",Individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
930,economic_status,"{
  ""answer"": ""Individual""
}",Individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
931,economic_status,"{
  ""answer"": ""Individual""
}",Individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
932,economic_status,"{
  ""answer"": ""Individual""
}",Individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
933,economic_status,"{
  ""answer"": ""Individual""
}",Individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
934,economic_status,"{
  ""answer"": ""Individual""
}",Individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
935,economic_status,"{
  ""answer"": ""Individual""
}",Individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
936,economic_status,"{
  ""answer"": ""Citizen""
}",Citizen,citizen,What is a typical human being's economic status?,mistral:7b-instruct
937,economic_status,"{
  ""answer"": ""Individual""
}",Individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
938,economic_status,"{
  ""answer"": ""Individual""
}",Individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
939,economic_status,"{
  ""answer"": ""Citizen""
}",Citizen,citizen,What is a typical human being's economic status?,mistral:7b-instruct
940,economic_status,"{
  ""answer"": ""Individual""
}",Individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
941,economic_status,"{
  ""answer"": ""Individual""
}",Individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
942,economic_status,"{
  ""answer"": ""individual""
}",individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
943,economic_status,"{
  ""answer"": ""Individual""
}",Individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
944,economic_status,"{
  ""answer"": ""Individual""
}",Individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
945,economic_status,"{
  ""answer"": ""Individual""
}",Individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
946,economic_status,"{
  ""answer"": ""individual""
}",individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
947,economic_status,"{
  ""answer"": ""Individual""
}",Individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
948,economic_status,"{
  ""answer"": ""Individual""
}",Individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
949,economic_status,"{
  ""answer"": ""Individual""
}",Individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
950,economic_status,"{
  ""answer"": ""individual""
}",individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
951,economic_status,"{
  ""answer"": ""individual""
}",individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
952,economic_status,"{
  ""answer"": ""Individual""
}",Individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
953,economic_status,"{
  ""answer"": ""individual""
}",individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
954,economic_status,"{
  ""answer"": ""individual""
}",individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
955,economic_status,"{
  ""answer"": ""Individual""
}",Individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
956,economic_status,"{
  ""answer"": ""Individual""
}",Individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
957,economic_status,"{
  ""answer"": ""Individual""
}",Individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
958,economic_status,"{
  ""answer"": ""Consumer""
}",Consumer,consumer,What is a typical human being's economic status?,mistral:7b-instruct
959,economic_status,"{
  ""answer"": ""individual""
}",individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
960,economic_status,"{
  ""answer"": ""Citizen""
}",Citizen,citizen,What is a typical human being's economic status?,mistral:7b-instruct
961,economic_status,"{
  ""answer"": ""Individual""
}",Individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
962,economic_status,"{
  ""answer"": ""Individual""
}",Individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
963,economic_status,"{
  ""answer"": ""individual""
}",individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
964,economic_status,"{
  ""answer"": ""Individual""
}",Individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
965,economic_status,"{
  ""answer"": ""Citizen""
}",Citizen,citizen,What is a typical human being's economic status?,mistral:7b-instruct
966,economic_status,"{
  ""answer"": ""Individual""
}",Individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
967,economic_status,"{
  ""answer"": ""Individual""
}",Individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
968,economic_status,"{
  ""answer"": ""individual""
}",individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
969,economic_status,"{
  ""answer"": ""individual""
}",individual,individual,What is a typical human being's economic status?,mistral:7b-instruct
