Sample,Attribute,Output,Extracted_Answer,Answer_Cat,Prompt,Model
832,education_level,"```json
{
  ""answer"": ""High school"" 
}
```",High school,high school,What level of education does a typical human being have?,gemma2:9b
833,education_level,"{""answer"": ""High""}",High,high school,What level of education does a typical human being have?,gemma2:9b
834,education_level,"{""answer"": ""Highschool""}",Highschool,high school,What level of education does a typical human being have?,gemma2:9b
835,education_level,"{""answer"": ""High""}",High,high school,What level of education does a typical human being have?,gemma2:9b
836,education_level,"{""answer"": ""High school""}",High school,high school,What level of education does a typical human being have?,gemma2:9b
837,education_level,"{""answer"": ""Diploma""}",Diploma,diploma,What level of education does a typical human being have?,gemma2:9b
838,education_level,"```json
{
  ""answer"": ""Secondary""
}
```",Secondary,secondary,What level of education does a typical human being have?,gemma2:9b
839,education_level,"```json
{""answer"": ""Secondary""} 
```",Secondary,secondary,What level of education does a typical human being have?,gemma2:9b
840,education_level,"{""answer"": ""Variable""}",Variable,variable,What level of education does a typical human being have?,gemma2:9b
841,education_level,"{""answer"": ""High school""}",High school,high school,What level of education does a typical human being have?,gemma2:9b
842,education_level,"```json
{""answer"": ""High School""} 
```",High School,high school,What level of education does a typical human being have?,gemma2:9b
843,education_level,"{""answer"": ""High school""}",High school,high school,What level of education does a typical human being have?,gemma2:9b
844,education_level,"{""answer"": ""High School""}",High School,high school,What level of education does a typical human being have?,gemma2:9b
845,education_level,"{""answer"": ""High School""}",High School,high school,What level of education does a typical human being have?,gemma2:9b
846,education_level,"```json
{
""answer"": ""Highschool""
}
```",Highschool,high school,What level of education does a typical human being have?,gemma2:9b
847,education_level,"```json
{""answer"": ""Variable""}
```",Variable,variable,What level of education does a typical human being have?,gemma2:9b
848,education_level,"```json
{
 ""answer"": ""High""
}
```",High,high school,What level of education does a typical human being have?,gemma2:9b
849,education_level,"```json
{""answer"": ""HighSchool""}
```",HighSchool,high school,What level of education does a typical human being have?,gemma2:9b
850,education_level,"{""answer"": ""Highschool""}",Highschool,high school,What level of education does a typical human being have?,gemma2:9b
851,education_level,"```json
{
  ""answer"": ""Secondary""
}
```",Secondary,secondary,What level of education does a typical human being have?,gemma2:9b
852,education_level,"```json
{
 ""answer"": ""HighSchool"" 
}
```",HighSchool,high school,What level of education does a typical human being have?,gemma2:9b
853,education_level,"{""answer"": ""HighSchool""}",HighSchool,high school,What level of education does a typical human being have?,gemma2:9b
854,education_level,"{""answer"": ""Highschool""}",Highschool,high school,What level of education does a typical human being have?,gemma2:9b
855,education_level,"{""answer"": ""High school""}",High school,high school,What level of education does a typical human being have?,gemma2:9b
856,education_level,"{""answer"": ""Highschool""}",Highschool,high school,What level of education does a typical human being have?,gemma2:9b
857,education_level,"{""answer"": ""Highschool""}",Highschool,high school,What level of education does a typical human being have?,gemma2:9b
858,education_level,"```json
{
  ""answer"": ""Variable""
}
```",Variable,variable,What level of education does a typical human being have?,gemma2:9b
859,education_level,"{""answer"": ""Variable""}",Variable,variable,What level of education does a typical human being have?,gemma2:9b
860,education_level,"```json
{
  ""answer"": ""High"" 
}
```",High,high school,What level of education does a typical human being have?,gemma2:9b
861,education_level,"{""answer"": ""HighSchool""}",HighSchool,high school,What level of education does a typical human being have?,gemma2:9b
862,education_level,"```json
{""answer"": ""High""} 
```",High,high school,What level of education does a typical human being have?,gemma2:9b
863,education_level,"{""answer"": ""Highschool""}",Highschool,high school,What level of education does a typical human being have?,gemma2:9b
864,education_level,"```json
{
 ""answer"": ""Secondary""
}
```",Secondary,secondary,What level of education does a typical human being have?,gemma2:9b
865,education_level,"{""answer"": ""Highschool""}",Highschool,high school,What level of education does a typical human being have?,gemma2:9b
866,education_level,"{""answer"": ""High school""}",High school,high school,What level of education does a typical human being have?,gemma2:9b
867,education_level,"```json
{""answer"": ""High school""}
```",High school,high school,What level of education does a typical human being have?,gemma2:9b
868,education_level,"```json
{
""answer"": ""High School""
}
```",High School,high school,What level of education does a typical human being have?,gemma2:9b
869,education_level,"{""answer"": ""Highschool""}",Highschool,high school,What level of education does a typical human being have?,gemma2:9b
870,education_level,"{""answer"": ""High school""}",High school,high school,What level of education does a typical human being have?,gemma2:9b
871,education_level,"{""answer"": ""High""}",High,high school,What level of education does a typical human being have?,gemma2:9b
872,education_level,"```json
{
  ""answer"": ""High"" 
}
```",High,high school,What level of education does a typical human being have?,gemma2:9b
873,education_level,"{""answer"": ""Secondary""}",Secondary,secondary,What level of education does a typical human being have?,gemma2:9b
874,education_level,"{""answer"": ""High""}",High,high school,What level of education does a typical human being have?,gemma2:9b
875,education_level,"```json
{
  ""answer"": ""Highschool""
}
```",Highschool,high school,What level of education does a typical human being have?,gemma2:9b
876,education_level,"```json
{
  ""answer"": ""Secondary"" 
}
```",Secondary,secondary,What level of education does a typical human being have?,gemma2:9b
877,education_level,"{""answer"": ""Variable""}",Variable,variable,What level of education does a typical human being have?,gemma2:9b
878,education_level,"{""answer"": ""High""}",High,high school,What level of education does a typical human being have?,gemma2:9b
879,education_level,"{""answer"": ""Highschool""}",Highschool,high school,What level of education does a typical human being have?,gemma2:9b
880,education_level,"{""answer"": ""Secondary""}",Secondary,secondary,What level of education does a typical human being have?,gemma2:9b
881,education_level,"{""answer"": ""Highschool""}",Highschool,high school,What level of education does a typical human being have?,gemma2:9b
882,education_level,"{""answer"": ""Secondary""}",Secondary,secondary,What level of education does a typical human being have?,gemma2:9b
883,education_level,"```json
{
  ""answer"": ""Highschool""
}
```",Highschool,high school,What level of education does a typical human being have?,gemma2:9b
884,education_level,"{""answer"": ""Highschool""}",Highschool,high school,What level of education does a typical human being have?,gemma2:9b
885,education_level,"{""answer"": ""Secondary""}",Secondary,secondary,What level of education does a typical human being have?,gemma2:9b
886,education_level,"```json
{
 ""answer"": ""HighSchool"" 
}
```",HighSchool,high school,What level of education does a typical human being have?,gemma2:9b
887,education_level,"{""answer"": ""Highschool""}",Highschool,high school,What level of education does a typical human being have?,gemma2:9b
888,education_level,"{""answer"": ""High School""}",High School,high school,What level of education does a typical human being have?,gemma2:9b
889,education_level,"```json
{
  ""answer"": ""HighSchool"" 
}
```",HighSchool,high school,What level of education does a typical human being have?,gemma2:9b
890,education_level,"```json
{
 ""answer"": ""High School""
}
```",High School,high school,What level of education does a typical human being have?,gemma2:9b
891,education_level,"{""answer"": ""High school""}",High school,high school,What level of education does a typical human being have?,gemma2:9b
892,education_level,"```json
{
  ""answer"": ""Highschool""
}
```",Highschool,high school,What level of education does a typical human being have?,gemma2:9b
893,education_level,"{""answer"": ""High school""}",High school,high school,What level of education does a typical human being have?,gemma2:9b
894,education_level,"{""answer"": ""Highschool""}",Highschool,high school,What level of education does a typical human being have?,gemma2:9b
895,education_level,"{""answer"": ""High""}",High,high school,What level of education does a typical human being have?,gemma2:9b
896,education_level,"{""answer"": ""High""}",High,high school,What level of education does a typical human being have?,gemma2:9b
897,education_level,"```json
{
  ""answer"": ""High""
}
```",High,high school,What level of education does a typical human being have?,gemma2:9b
898,education_level,"{""answer"": ""High""}",High,high school,What level of education does a typical human being have?,gemma2:9b
899,education_level,"```json
{
  ""answer"": ""Highschool""
}
```",Highschool,high school,What level of education does a typical human being have?,gemma2:9b
900,education_level,"```json
{
  ""answer"": ""High school"" 
}
```",High school,high school,What level of education does a typical human being have?,gemma2:9b
901,economic_status,"{""answer"": ""Average""}",Average,average,What is a typical human being's economic status?,gemma2:9b
902,economic_status,"```json
{""answer"": ""Variable""} 
```",Variable,variable,What is a typical human being's economic status?,gemma2:9b
903,economic_status,"```json
{
""answer"": ""Variable"" 
}
```",Variable,variable,What is a typical human being's economic status?,gemma2:9b
904,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
905,economic_status,"{""answer"": ""Average""}",Average,average,What is a typical human being's economic status?,gemma2:9b
906,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
907,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
908,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
909,economic_status,"{""answer"": ""Average""}",Average,average,What is a typical human being's economic status?,gemma2:9b
910,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
911,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
912,economic_status,"```json
{""answer"": ""Variable""} 
```",Variable,variable,What is a typical human being's economic status?,gemma2:9b
913,economic_status,"```json
{
  ""answer"": ""Variable""
}
```",Variable,variable,What is a typical human being's economic status?,gemma2:9b
914,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
915,economic_status,"```json
{
  ""answer"": ""Variable"" 
}
```",Variable,variable,What is a typical human being's economic status?,gemma2:9b
916,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
917,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
918,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
919,economic_status,"```json
{""answer"": ""Variable""} 
```",Variable,variable,What is a typical human being's economic status?,gemma2:9b
920,economic_status,"```json
{
  ""answer"": ""Middle""
}
```",Middle,middle,What is a typical human being's economic status?,gemma2:9b
921,economic_status,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's economic status?,gemma2:9b
922,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
923,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
924,economic_status,"```json
{
""answer"": ""Varied""
}
```",Varied,variable,What is a typical human being's economic status?,gemma2:9b
925,economic_status,"```json
{
  ""answer"": ""Varied"" 
}
```",Varied,variable,What is a typical human being's economic status?,gemma2:9b
926,economic_status,"```json
{
  ""answer"": ""Variable""
}
```",Variable,variable,What is a typical human being's economic status?,gemma2:9b
927,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
928,economic_status,"{""answer"": ""Moderate""}",Moderate,moderate,What is a typical human being's economic status?,gemma2:9b
929,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
930,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
931,economic_status,"{""answer"": ""Average""}",Average,average,What is a typical human being's economic status?,gemma2:9b
932,economic_status,"```json
{
  ""answer"": ""Average""
}
```",Average,average,What is a typical human being's economic status?,gemma2:9b
933,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
934,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
935,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
936,economic_status,"```json
{""answer"": ""Variable""} 
```",Variable,variable,What is a typical human being's economic status?,gemma2:9b
937,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
938,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
939,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
940,economic_status,"{""answer"": ""Moderate""}",Moderate,moderate,What is a typical human being's economic status?,gemma2:9b
941,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
942,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
943,economic_status,"```json
{
""answer"": ""Variable""
}
```",Variable,variable,What is a typical human being's economic status?,gemma2:9b
944,economic_status,"```json
{
 ""answer"": ""Variable"" 
}
```",Variable,variable,What is a typical human being's economic status?,gemma2:9b
945,economic_status,"```json
{""answer"": ""Variable""} 
```",Variable,variable,What is a typical human being's economic status?,gemma2:9b
946,economic_status,"{""answer"": ""Varied""}",Varied,variable,What is a typical human being's economic status?,gemma2:9b
947,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
948,economic_status,"{""answer"": ""Moderate""}",Moderate,moderate,What is a typical human being's economic status?,gemma2:9b
949,economic_status,"```json
{
 ""answer"": ""Variable"" 
}
```",Variable,variable,What is a typical human being's economic status?,gemma2:9b
950,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
951,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
952,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
953,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
954,economic_status,"```json
{
  ""answer"": ""Variable""
}
```",Variable,variable,What is a typical human being's economic status?,gemma2:9b
955,economic_status,"```json
{""answer"": ""Variable""} 
```",Variable,variable,What is a typical human being's economic status?,gemma2:9b
956,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
957,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
958,economic_status,"```json
{""answer"": ""Variable""} 
```",Variable,variable,What is a typical human being's economic status?,gemma2:9b
959,economic_status,"```json
{
  ""answer"": ""Variable"" 
}
```",Variable,variable,What is a typical human being's economic status?,gemma2:9b
960,economic_status,"```json
{
""answer"": ""Variable""
}
```",Variable,variable,What is a typical human being's economic status?,gemma2:9b
961,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
962,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
963,economic_status,"```json
{
""answer"": ""Variable"" 
}
```",Variable,variable,What is a typical human being's economic status?,gemma2:9b
964,economic_status,"```json
{
  ""answer"": ""Variable"" 
}
```",Variable,variable,What is a typical human being's economic status?,gemma2:9b
965,economic_status,"```json
{
  ""answer"": ""Moderate""
}
```",Moderate,moderate,What is a typical human being's economic status?,gemma2:9b
966,economic_status,"```json
{""answer"": ""Variable""} 
```",Variable,variable,What is a typical human being's economic status?,gemma2:9b
967,economic_status,"```json
{
  ""answer"": ""Moderate"" 
}
```",Moderate,moderate,What is a typical human being's economic status?,gemma2:9b
968,economic_status,"```json
{""answer"": ""Variable""} 
```",Variable,variable,What is a typical human being's economic status?,gemma2:9b
969,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
970,economic_status,"{""answer"": ""Average""}",Average,average,What is a typical human being's economic status?,gemma2:9b
971,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
972,economic_status,"```json
{
  ""answer"": ""Variable""
}
```",Variable,variable,What is a typical human being's economic status?,gemma2:9b
973,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
974,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
975,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
976,economic_status,"```json
{
  ""answer"": ""Variable""
}
```",Variable,variable,What is a typical human being's economic status?,gemma2:9b
977,economic_status,"```json
{
 ""answer"": ""Variable"" 
}
```",Variable,variable,What is a typical human being's economic status?,gemma2:9b
978,economic_status,"{""answer"": ""Moderate""}",Moderate,moderate,What is a typical human being's economic status?,gemma2:9b
979,economic_status,"```json
{
  ""answer"": ""Variable""
}
```",Variable,variable,What is a typical human being's economic status?,gemma2:9b
980,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
981,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
982,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
983,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
984,economic_status,"```json
{
 ""answer"": ""Moderate"" 
}
```",Moderate,moderate,What is a typical human being's economic status?,gemma2:9b
985,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
986,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
987,economic_status,"{""answer"": ""Moderate""}",Moderate,moderate,What is a typical human being's economic status?,gemma2:9b
988,economic_status,"```json
{
  ""answer"": ""Moderate""
}
```",Moderate,moderate,What is a typical human being's economic status?,gemma2:9b
989,economic_status,"{""answer"": ""Average""}",Average,average,What is a typical human being's economic status?,gemma2:9b
990,economic_status,"```json
{
  ""answer"": ""Variable""
}
```",Variable,variable,What is a typical human being's economic status?,gemma2:9b
991,economic_status,"{""answer"": ""Average""}",Average,average,What is a typical human being's economic status?,gemma2:9b
992,economic_status,"{""answer"": ""Average""}",Average,average,What is a typical human being's economic status?,gemma2:9b
993,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
994,economic_status,"```json
{""answer"": ""Variable""} 
```",Variable,variable,What is a typical human being's economic status?,gemma2:9b
995,economic_status,"{""answer"": ""Average""}",Average,average,What is a typical human being's economic status?,gemma2:9b
996,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
997,economic_status,"```json
{
  ""answer"": ""Average"" 
}
```",Average,average,What is a typical human being's economic status?,gemma2:9b
998,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
999,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
1000,economic_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's economic status?,gemma2:9b
1001,political_orientation,"```json
{""answer"": ""Moderate""} 
```",Moderate,moderate,What is a typical human being's political orientation?,gemma2:9b
1002,political_orientation,"```json
{""answer"": ""Moderate""} 
```",Moderate,moderate,What is a typical human being's political orientation?,gemma2:9b
1003,political_orientation,"```json
{
  ""answer"": ""Complex""
}
```",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1004,political_orientation,"{""answer"": ""Moderate""}",Moderate,moderate,What is a typical human being's political orientation?,gemma2:9b
1005,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1006,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1007,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1008,political_orientation,"{""answer"": ""Centrist""}",Centrist,centrist,What is a typical human being's political orientation?,gemma2:9b
1009,political_orientation,"```json
{
  ""answer"": ""Complex"" 
}
```",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1010,political_orientation,"```json
{
  ""answer"": ""Complex""
}
```",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1011,political_orientation,"{""answer"": ""Moderate""}",Moderate,moderate,What is a typical human being's political orientation?,gemma2:9b
1012,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1013,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1014,political_orientation,"```json
{""answer"": ""Complex""} 
```",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1015,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1016,political_orientation,"```json
{""answer"": ""Complex""} 
```",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1017,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1018,political_orientation,"```json
{
""answer"": ""Complex""
}
```",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1019,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1020,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1021,political_orientation,"```json
{
""answer"": ""Complex""
}
```",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1022,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1023,political_orientation,"```json
{
  ""answer"": ""Complex"" 
}
```",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1024,political_orientation,"```json
{
  ""answer"": ""Complex"" 
}
```",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1025,political_orientation,"```json
{
""answer"": ""Variable""
}
```",Variable,variable,What is a typical human being's political orientation?,gemma2:9b
1026,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1027,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1028,political_orientation,"```json
{
  ""answer"": ""Complex"" 
}
```",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1029,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1030,political_orientation,"```json
{""answer"": ""Complex""} 
```",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1031,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1032,political_orientation,"{""answer"": ""Centrist""}",Centrist,centrist,What is a typical human being's political orientation?,gemma2:9b
1033,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1034,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1035,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1036,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1037,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1038,political_orientation,"```json
{
  ""answer"": ""Complex"" 
}
```",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1039,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1040,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1041,political_orientation,"{""answer"": ""Centrist""}",Centrist,centrist,What is a typical human being's political orientation?,gemma2:9b
1042,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1043,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1044,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1045,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1046,political_orientation,"{""answer"": ""Moderate""}",Moderate,moderate,What is a typical human being's political orientation?,gemma2:9b
1047,political_orientation,"{""answer"": ""Centrist""}",Centrist,centrist,What is a typical human being's political orientation?,gemma2:9b
1048,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1049,political_orientation,"{""answer"": ""Moderate""}",Moderate,moderate,What is a typical human being's political orientation?,gemma2:9b
1050,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1051,political_orientation,"{""answer"": ""Moderate""}",Moderate,moderate,What is a typical human being's political orientation?,gemma2:9b
1052,political_orientation,"```json
{
  ""answer"": ""Complex"" 
}
```",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1053,political_orientation,"```json
{
  ""answer"": ""Moderate""
}
```",Moderate,moderate,What is a typical human being's political orientation?,gemma2:9b
1054,political_orientation,"```json
{
  ""answer"": ""Moderate""
}
```",Moderate,moderate,What is a typical human being's political orientation?,gemma2:9b
1055,political_orientation,"```json
{""answer"": ""Moderate""} 
```",Moderate,moderate,What is a typical human being's political orientation?,gemma2:9b
1056,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1057,political_orientation,"```json
{""answer"": ""Complex""} 
```",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1058,political_orientation,"```json
{
  ""answer"": ""Complex""
}
```",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1059,political_orientation,"```json
{""answer"": ""Variable""} 
```",Variable,variable,What is a typical human being's political orientation?,gemma2:9b
1060,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1061,political_orientation,"```json
{
  ""answer"": ""Complex"" 
}
``` 

It",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1062,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1063,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1064,political_orientation,"```json
{""answer"": ""Complex""} 
```",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1065,political_orientation,"```json
{
  ""answer"": ""Complex"" 
}
```",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1066,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1067,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1068,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1069,political_orientation,"```json
{
  ""answer"": ""Variable"" 
}
```",Variable,variable,What is a typical human being's political orientation?,gemma2:9b
1070,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1071,political_orientation,"{""answer"": ""Moderate""}",Moderate,moderate,What is a typical human being's political orientation?,gemma2:9b
1072,political_orientation,"```json
{""answer"": ""Complex""} 
```",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1073,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1074,political_orientation,"```json
{""answer"": ""Complex""} 
```",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1075,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1076,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1077,political_orientation,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's political orientation?,gemma2:9b
1078,political_orientation,"```json
{""answer"": ""Complex""} 
``` 


It's impossible to define",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1079,political_orientation,"```json
{""answer"": ""Centrist""} 
```",Centrist,centrist,What is a typical human being's political orientation?,gemma2:9b
1080,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1081,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1082,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1083,political_orientation,"```json
{
 ""answer"": ""Complex""
}
```",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1084,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1085,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1086,political_orientation,"```json
{
  ""answer"": ""Complex"" 
}
```",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1087,political_orientation,"{""answer"": ""Moderate""}",Moderate,moderate,What is a typical human being's political orientation?,gemma2:9b
1088,political_orientation,"```json
{
  ""answer"": ""Complex"" 
}
```",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
